source_id,target_id,rel_type,clause_type
REG_ART_120,REG_ART_120_P4,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_P5,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_P6,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_F_III,HAS_CLAUSE,fraction
REG_ART_120,REG_ART_120_F_IV,HAS_CLAUSE,fraction
REG_ART_120,REG_ART_120_F_V,HAS_CLAUSE,fraction
REG_ART_120,REG_ART_120_F_VI,HAS_CLAUSE,fraction
REG_ART_120,REG_ART_120_P7,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_P8,HAS_CLAUSE,paragraph
REG_ART_121,REG_ART_121_P1,HAS_CLAUSE,paragraph
REG_ART_122,REG_ART_122_P1,HAS_CLAUSE,paragraph
REG_ART_123,REG_ART_123_P1,HAS_CLAUSE,paragraph
REG_ART_124,REG_ART_124_P1,HAS_CLAUSE,paragraph
REG_ART_124,REG_ART_124_P2,HAS_CLAUSE,paragraph
REG_ART_124,REG_ART_124_P3,HAS_CLAUSE,paragraph
REG_ART_124,REG_ART_124_P4,HAS_CLAUSE,paragraph
REG_ART_124,REG_ART_124_P5,HAS_CLAUSE,paragraph
REG_ART_125,REG_ART_125_P1,HAS_CLAUSE,paragraph
REG_ART_126,REG_ART_126_P1,HAS_CLAUSE,paragraph
REG_ART_127,REG_ART_127_P1,HAS_CLAUSE,paragraph
REG_ART_128,REG_ART_128_P1,HAS_CLAUSE,paragraph
REG_ART_129,REG_ART_129_P1,HAS_CLAUSE,paragraph
REG_ART_129,REG_ART_129_P2,HAS_CLAUSE,paragraph
REG_ART_130,REG_ART_130_P1,HAS_CLAUSE,paragraph
REG_ART_131,REG_ART_131_P1,HAS_CLAUSE,paragraph
REG_ART_131,REG_ART_131_F_I,HAS_CLAUSE,fraction
REG_ART_131,REG_ART_131_F_II,HAS_CLAUSE,fraction
REG_ART_131,REG_ART_131_F_III,HAS_CLAUSE,fraction
REG_ART_131,REG_ART_131_P2,HAS_CLAUSE,paragraph
REG_ART_131,REG_ART_131_P3,HAS_CLAUSE,paragraph
REG_ART_131,REG_ART_131_P4,HAS_CLAUSE,paragraph
REG_ART_132,REG_ART_132_P1,HAS_CLAUSE,paragraph
REG_ART_132,REG_ART_132_P2,HAS_CLAUSE,paragraph
REG_ART_133,REG_ART_133_P1,HAS_CLAUSE,paragraph
REG_ART_134,REG_ART_134_P1,HAS_CLAUSE,paragraph
REG_ART_135,REG_ART_135_P1,HAS_CLAUSE,paragraph
REG_ART_135,REG_ART_135_P2,HAS_CLAUSE,paragraph
REG_ART_135,REG_ART_135_P3,HAS_CLAUSE,paragraph
REG_ART_135,REG_ART_135_P4,HAS_CLAUSE,paragraph
REG_ART_136,REG_ART_136_P1,HAS_CLAUSE,paragraph
REG_ART_136,REG_ART_136_F_I,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_II,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_III,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_IV,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_V,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_VI,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_VII,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_VIII,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_F_IX,HAS_CLAUSE,fraction
REG_ART_136,REG_ART_136_P2,HAS_CLAUSE,paragraph
REG_ART_137,REG_ART_137_P1,HAS_CLAUSE,paragraph
REG_ART_137,REG_ART_137_P2,HAS_CLAUSE,paragraph
REG_ART_137,REG_ART_137_P3,HAS_CLAUSE,paragraph
REG_ART_138,REG_ART_138_P1,HAS_CLAUSE,paragraph
REG_ART_139,REG_ART_139_P1,HAS_CLAUSE,paragraph
REG_ART_140,REG_ART_140_P1,HAS_CLAUSE,paragraph
REG_ART_140,REG_ART_140_P2,HAS_CLAUSE,paragraph
REG_ART_140,REG_ART_140_P3,HAS_CLAUSE,paragraph
REG_ART_141,REG_ART_141_P1,HAS_CLAUSE,paragraph
REG_ART_141,REG_ART_141_P2,HAS_CLAUSE,paragraph
REG_ART_142,REG_ART_142_P1,HAS_CLAUSE,paragraph
REG_ART_142,REG_ART_142_P2,HAS_CLAUSE,paragraph
REG_ART_143,REG_ART_143_P1,HAS_CLAUSE,paragraph
REG_ART_143,REG_ART_143_P2,HAS_CLAUSE,paragraph
REG_ART_144,REG_ART_144_P1,HAS_CLAUSE,paragraph
