source_id,target_id,rel_type,citation,source_document
sra_s4_q18_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q18_o5,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q18_o5,fw_nist_csf,CITES,"PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q18_o5,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q18_o5,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q18_o6,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q18_o6,fw_nist_csf,CITES,"PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q18_o6,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q18_o6,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q18_o7,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q18_o7,fw_nist_csf,CITES,"PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q18_o7,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q18_o7,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q19_o1,fw_hipaa,CITES,§164.308(a)(1)(ii)(D),DTOP-OLD
sra_s4_q19_o1,fw_nist_csf,CITES,"ID.RA, PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q19_o1,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q19_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q19_o2,fw_hipaa,CITES,§164.308(a)(1)(ii)(D),DTOP-OLD
sra_s4_q19_o2,fw_nist_csf,CITES,"ID.RA, PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q19_o2,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q19_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q19_o3,fw_hipaa,CITES,§164.308(a)(1)(ii)(D),DTOP-OLD
sra_s4_q19_o3,fw_nist_csf,CITES,"ID.RA, PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q19_o3,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q19_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q19_o4,fw_hipaa,CITES,§164.308(a)(1)(ii)(D),DTOP-OLD
sra_s4_q19_o4,fw_nist_csf,CITES,"ID.RA, PR.DS, PR.MA, DE.AE, DE.CM, RS.AN",DTOP-OLD
sra_s4_q19_o4,fw_hph_cpg,CITES,"14, 15, 16, 18, 20",DTOP-OLD
sra_s4_q19_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q20_o1,fw_hipaa,CITES,§164.312(a)(2)(iii),DTOP-OLD
sra_s4_q20_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q20_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s4_q20_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q20_o2,fw_hipaa,CITES,§164.312(a)(2)(iii),DTOP-OLD
sra_s4_q20_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q20_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s4_q20_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q20_o3,fw_hipaa,CITES,§164.312(a)(2)(iii),DTOP-OLD
sra_s4_q20_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q20_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s4_q20_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q20_o4,fw_hipaa,CITES,§164.312(a)(2)(iii),DTOP-OLD
sra_s4_q20_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q20_o4,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s4_q20_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q21_o1,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q21_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q21_o1,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q21_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q21_o2,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q21_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q21_o2,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q21_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q21_o3,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q21_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q21_o3,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q21_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q22_o1,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q22_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q22_o1,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q22_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q22_o2,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q22_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q22_o2,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q22_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q22_o3,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q22_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q22_o3,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q22_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q22_o4,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q22_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM",DTOP-OLD
sra_s4_q22_o4,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q22_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q23_o1,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q23_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM, PR.PS",DTOP-OLD
sra_s4_q23_o1,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q23_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q23_o2,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q23_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM, PR.PS",DTOP-OLD
sra_s4_q23_o2,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q23_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q23_o3,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q23_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM, PR.PS",DTOP-OLD
sra_s4_q23_o3,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q23_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q23_o4,fw_hipaa,CITES,§164.312(d),DTOP-OLD
sra_s4_q23_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.MA, DE.CM, PR.PS",DTOP-OLD
sra_s4_q23_o4,fw_hph_cpg,CITES,"3, 8",DTOP-OLD
sra_s4_q23_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q24_o1,fw_hipaa,CITES,§164.312(c)(1),DTOP-OLD
sra_s4_q24_o1,fw_nist_csf,CITES,PR.DS,DTOP-OLD
sra_s4_q24_o1,fw_hph_cpg,CITES,N/A,DTOP-OLD
sra_s4_q24_o1,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q24_o2,fw_hipaa,CITES,§164.312(c)(1),DTOP-OLD
sra_s4_q24_o2,fw_nist_csf,CITES,PR.DS,DTOP-OLD
sra_s4_q24_o2,fw_hph_cpg,CITES,N/A,DTOP-OLD
sra_s4_q24_o2,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q24_o3,fw_hipaa,CITES,§164.312(c)(1),DTOP-OLD
sra_s4_q24_o3,fw_nist_csf,CITES,PR.DS,DTOP-OLD
sra_s4_q24_o3,fw_hph_cpg,CITES,N/A,DTOP-OLD
sra_s4_q24_o3,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q25_o1,fw_hipaa,CITES,§164.312(c)(2),DTOP-OLD
sra_s4_q25_o1,fw_nist_csf,CITES,"PR.DS, DE.CM, DE.AE",DTOP-OLD
sra_s4_q25_o1,fw_hph_cpg,CITES,"16, 17, 18",DTOP-OLD
sra_s4_q25_o1,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q25_o2,fw_hipaa,CITES,§164.312(c)(2),DTOP-OLD
sra_s4_q25_o2,fw_nist_csf,CITES,"PR.DS, DE.CM, DE.AE",DTOP-OLD
sra_s4_q25_o2,fw_hph_cpg,CITES,"16, 17, 18",DTOP-OLD
sra_s4_q25_o2,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q25_o3,fw_hipaa,CITES,§164.312(c)(2),DTOP-OLD
sra_s4_q25_o3,fw_nist_csf,CITES,"PR.DS, DE.CM, DE.AE",DTOP-OLD
sra_s4_q25_o3,fw_hph_cpg,CITES,"16, 17, 18",DTOP-OLD
sra_s4_q25_o3,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s4_q26_o1,fw_hipaa,CITES,§164.312(e)(1),DTOP-OLD
sra_s4_q26_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q26_o1,fw_hph_cpg,CITES,17,DTOP-OLD
sra_s4_q26_o1,fw_hicp,CITES,"TV1 - Practice # 1, 4",DTOP-OLD
sra_s4_q26_o2,fw_hipaa,CITES,§164.312(e)(1),DTOP-OLD
sra_s4_q26_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q26_o2,fw_hph_cpg,CITES,17,DTOP-OLD
sra_s4_q26_o2,fw_hicp,CITES,"TV1 - Practice # 1, 4",DTOP-OLD
sra_s4_q26_o3,fw_hipaa,CITES,§164.312(e)(1),DTOP-OLD
sra_s4_q26_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q26_o3,fw_hph_cpg,CITES,17,DTOP-OLD
sra_s4_q26_o3,fw_hicp,CITES,"TV1 - Practice # 1, 4",DTOP-OLD
sra_s4_q26_o4,fw_hipaa,CITES,§164.312(e)(1),DTOP-OLD
sra_s4_q26_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s4_q26_o4,fw_hph_cpg,CITES,17,DTOP-OLD
sra_s4_q26_o4,fw_hicp,CITES,"TV1 - Practice # 1, 4",DTOP-OLD
sra_s4_q27_o1,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q27_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS, DE.AE, DE.CM, RS.AN, PR.MA",DTOP-OLD
sra_s4_q27_o1,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s4_q27_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q27_o2,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q27_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS, DE.AE, DE.CM, RS.AN, PR.MA",DTOP-OLD
sra_s4_q27_o2,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s4_q27_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q27_o3,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q27_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS, DE.AE, DE.CM, RS.AN, PR.MA",DTOP-OLD
sra_s4_q27_o3,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s4_q27_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q27_o4,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s4_q27_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS, DE.AE, DE.CM, RS.AN, PR.MA",DTOP-OLD
sra_s4_q27_o4,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s4_q27_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s4_q28_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q28_o1,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q28_o1,fw_hph_cpg,CITES,"14, 15",DTOP-OLD
sra_s4_q28_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q28_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q28_o2,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q28_o2,fw_hph_cpg,CITES,"14, 15",DTOP-OLD
sra_s4_q28_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q28_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q28_o3,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q28_o3,fw_hph_cpg,CITES,"14, 15",DTOP-OLD
sra_s4_q28_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q29_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q29_o1,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q29_o1,fw_hph_cpg,CITES,1,DTOP-OLD
sra_s4_q29_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q29_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q29_o2,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q29_o2,fw_hph_cpg,CITES,1,DTOP-OLD
sra_s4_q29_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q29_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q29_o3,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q29_o3,fw_hph_cpg,CITES,1,DTOP-OLD
sra_s4_q29_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q30_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q30_o1,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q30_o1,fw_hph_cpg,CITES,16,DTOP-OLD
sra_s4_q30_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q30_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q30_o2,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q30_o2,fw_hph_cpg,CITES,16,DTOP-OLD
sra_s4_q30_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s4_q30_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s4_q30_o3,fw_nist_csf,CITES,GV.OC,DTOP-OLD
sra_s4_q30_o3,fw_hph_cpg,CITES,16,DTOP-OLD
sra_s4_q30_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q1_o1,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q1_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q1_o1,fw_hph_cpg,CITES,7,DTOP-OLD
sra_s5_q1_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q1_o2,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q1_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q1_o2,fw_hph_cpg,CITES,7,DTOP-OLD
sra_s5_q1_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q1_o3,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q1_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q1_o3,fw_hph_cpg,CITES,7,DTOP-OLD
sra_s5_q1_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o1,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o1,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o1,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o2,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o2,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o2,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o3,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o3,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o3,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o4,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o4,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o4,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o4,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o5,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o5,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o5,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o5,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o6,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o6,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o6,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o6,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o7,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o7,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o7,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o7,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q2_o8,fw_hipaa,CITES,§164.310(a)(2)(ii),DTOP-OLD
sra_s5_q2_o8,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q2_o8,fw_hph_cpg,CITES,"7, 16",DTOP-OLD
sra_s5_q2_o8,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q3_o1,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q3_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q3_o1,fw_hph_cpg,CITES,"7, 11",DTOP-OLD
sra_s5_q3_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q3_o2,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q3_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q3_o2,fw_hph_cpg,CITES,"7, 11",DTOP-OLD
sra_s5_q3_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q3_o3,fw_hipaa,CITES,§164.310(a)(1),DTOP-OLD
sra_s5_q3_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, DE.CM, PR.PS",DTOP-OLD
sra_s5_q3_o3,fw_hph_cpg,CITES,"7, 11",DTOP-OLD
sra_s5_q3_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q4_o1,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q4_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, PR.PS",DTOP-OLD
sra_s5_q4_o1,fw_hph_cpg,CITES,"10, 6",DTOP-OLD
sra_s5_q4_o1,fw_hicp,CITES,"TV1 - Practice #4, 6",DTOP-OLD
sra_s5_q4_o2,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q4_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, PR.PS",DTOP-OLD
sra_s5_q4_o2,fw_hph_cpg,CITES,"10, 6",DTOP-OLD
sra_s5_q4_o2,fw_hicp,CITES,"TV1 - Practice #4, 6",DTOP-OLD
sra_s5_q4_o3,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q4_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, PR.PS",DTOP-OLD
sra_s5_q4_o3,fw_hph_cpg,CITES,"10, 6",DTOP-OLD
sra_s5_q4_o3,fw_hicp,CITES,"TV1 - Practice #4, 6",DTOP-OLD
sra_s5_q4_o4,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q4_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, PR.PS",DTOP-OLD
sra_s5_q4_o4,fw_hph_cpg,CITES,"10, 6",DTOP-OLD
sra_s5_q4_o4,fw_hicp,CITES,"TV1 - Practice #4, 6",DTOP-OLD
sra_s5_q5_o1,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q5_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q5_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q5_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q5_o2,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q5_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q5_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q5_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q5_o3,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q5_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q5_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q5_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q5_o4,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q5_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q5_o4,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q5_o4,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q6_o1,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q6_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q6_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q6_o1,fw_hicp,CITES,"TV1 - Practice # 2, 6",DTOP-OLD
sra_s5_q6_o2,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q6_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q6_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q6_o2,fw_hicp,CITES,"TV1 - Practice # 2, 6",DTOP-OLD
sra_s5_q6_o3,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q6_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q6_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q6_o3,fw_hicp,CITES,"TV1 - Practice # 2, 6",DTOP-OLD
sra_s5_q6_o4,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q6_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q6_o4,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q6_o4,fw_hicp,CITES,"TV1 - Practice # 2, 6",DTOP-OLD
sra_s5_q6_o5,fw_hipaa,CITES,§164.310(c),DTOP-OLD
sra_s5_q6_o5,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s5_q6_o5,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q6_o5,fw_hicp,CITES,"TV1 - Practice # 2, 6",DTOP-OLD
sra_s5_q7_o1,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q7_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, ID.AM",DTOP-OLD
sra_s5_q7_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q7_o1,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q7_o2,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q7_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, ID.AM",DTOP-OLD
sra_s5_q7_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q7_o2,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q7_o3,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q7_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, ID.AM",DTOP-OLD
sra_s5_q7_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q7_o3,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
