answeroption_id,question_id,ordinal,text,education,reference,next,source_document
sra_s7_q10_o2,sra_s7_q10,2,No.,"Identify workforce members who need access to facilities in the event of an emergency, identify roles and responsibilities, and create a backup plan for accessing facilities and critical data. Before an incident occurs, make sure you understand who will lead your incident investigation. Additionally, make sure you understand which personnel will support the leader during each phase of the investigation. At minimum, you should identify the top security expert who will provide direction to the supporting personnel.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, GV.RR, GV.PO, GV.OV 
HPH CPG: 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q10_o3,sra_s7_q10,3,I don't know.,"Identify workforce members who need access to facilities in the event of an emergency, identify roles and responsibilities, and create a backup plan for accessing facilities and critical data. Before an incident occurs, make sure you understand who will lead your incident investigation. Additionally, make sure you understand which personnel will support the leader during each phase of the investigation. At minimum, you should identify the top security expert who will provide direction to the supporting personnel.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, GV.RR, GV.PO, GV.OV 
HPH CPG: 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o1,sra_s7_q11,1,Workforce members are trained on their role and responsibilities as part of the incident response team (upon hire) as well as periodic reminders of our internal policies and procedures and testing exercises.,"This is the most effective option among those provided to protect the confidentiality, integrity, and availability of ePHI. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o2,sra_s7_q11,2,Workforce members are trained on their role and responsibilities as part of the incident response team (upon hire).,"Train members of your incident response team both upon hire and during periodic review. Testing your incident response plan can be an effective training method. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o3,sra_s7_q11,3,"Workforce members are verbally communicated about what their role and responsibility is on the incident response team, but this is not a formal process.","Consider formally documenting and training workforce members on matters regarding their role and responsibility on the incident response team. Testing your incident response plan can be an effective training method. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o4,sra_s7_q11,4,We do not have a process to inform workforce members about their role and responsibility on the incident response team.,"Your practice may not be able to safeguard its information systems, applications, and ePHI if it does not identify members of its incident response team and assure workforce members are trained and that incident response plans are tested. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o5,sra_s7_q11,5,I don't know.,"Your practice may not be able to safeguard its information systems, applications, and ePHI if it does not identify members of its incident response team and assure workforce members are trained and that incident response plans are tested. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q11_o6,sra_s7_q11,6,Other.,"Your practice may not be able to safeguard its information systems, applications, and ePHI if it does not identify members of its incident response team and assure workforce members are trained and that incident response plans are tested. At minimum, you should identify the top security expert who will provide direction to the supporting personnel. Ensure that the leader is fully authorized to execute all tasks required to complete the investigation.","HIPAA: §164.308(a)(6)(ii) 
NIST CSF: PR.AT, RC.CO, GV.RM, PR.PS, DE.AE, RS.MA, RS.CO, RS.AN, RS.MI, ID.AM, ID.RA 
HPH CPG: 4, 7, 19 
HICP: TV1 - Practice # 8",Q12,DTOP-OLD
sra_s7_q12_o1,sra_s7_q12,1,"Yes, we have a process of evaluating all hardware and software systems, including those of business associates, to determine criticality of the systems and ePHI that would be accessed by executing our contingency plan. This is documented along with our asset inventory.","This is the most effective option among those provided to protect the confidentiality, integrity, and availability of ePHI. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(i) 
NIST CSF: GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA 
HPH CPG: 19 
HICP: TV1 - Practice # 10",Q13,DTOP-OLD
sra_s7_q12_o2,sra_s7_q12,2,"Yes, we have identified which information systems are more critical than others, including those of business associates, but have not formally documented this in our contingency plan.","Consider documenting this process and include all mission-critical systems in your contingency plan. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(i) 
NIST CSF: GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA 
HPH CPG: 19 
HICP: TV1 - Practice # 10",Q13,DTOP-OLD
sra_s7_q12_o3,sra_s7_q12,3,"No, we have not implemented a process for identifying and assessing criticality of information systems.","Consider evaluating all hardware and software systems, including those of business associates, to determine criticality of the systems and ePHI that would be accessed. Document this process and include all mission-critical systems in your contingency plan. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(i) 
NIST CSF: GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA 
HPH CPG: 19 
HICP: TV1 - Practice # 10",Q13,DTOP-OLD
sra_s7_q12_o4,sra_s7_q12,4,I don't know.,"Consider evaluating all hardware and software systems, including those of business associates, to determine criticality of the systems and ePHI that would be accessed. Document this process and include all mission-critical systems in your contingency plan. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(i) 
NIST CSF: GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA 
HPH CPG: 19 
HICP: TV1 - Practice # 10",Q13,DTOP-OLD
sra_s7_q12_o5,sra_s7_q12,5,Other.,"Consider evaluating all hardware and software systems, including those of business associates, to determine criticality of the systems and ePHI that would be accessed. Document this process and include all mission-critical systems in your contingency plan. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(i) 
NIST CSF: GV.OC, GV.RM, PR.AA, PR.IR, PR.PS, RS.MA 
HPH CPG: 19 
HICP: TV1 - Practice # 10",Q13,DTOP-OLD
sra_s7_q13_o1,sra_s7_q13,1,We have implemented procedures and mechanisms for obtaining necessary electronic protected health information during various types of emergencies.,"This is the most effective option among those provided to protect the confidentiality, integrity, and availability of ePHI.","HIPAA: §164.312(a)(2)(ii) 
NIST CSF: PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO 
HPH CPG: 19 
HICP: N/A",Q14,DTOP-OLD
sra_s7_q13_o2,sra_s7_q13,2,We have mechanisms in place to obtain access to ePHI during an emergency but do not have procedures documenting how these mechanisms are to be utilized.,"Document procedures to describe how your practice will maintain access to ePHI in the event of an emergency, system failure, or physical disaster. Your practice might not be able to recover ePHI and other health information during an emergency or when systems become unavailable if it does not backup ePHI by saving an exact copy to a magnetic disk/tape or a virtual storage (e.g., cloud environment).","HIPAA: §164.312(a)(2)(ii) 
NIST CSF: PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO 
HPH CPG: 19 
HICP: N/A",Q14,DTOP-OLD
sra_s7_q13_o3,sra_s7_q13,3,We do not have procedures or mechanisms to maintain access to ePHI in the event of an emergency.,"Document procedures to describe how your practice will maintain access to ePHI in the event of an emergency, system failure, or physical disaster. Your practice might not be able to recover ePHI and other health information during an emergency or when systems become unavailable if it does not backup ePHI by saving an exact copy to a magnetic disk/tape or a virtual storage (e.g., cloud environment).","HIPAA: §164.312(a)(2)(ii) 
NIST CSF: PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO 
HPH CPG: 19 
HICP: N/A",Q14,DTOP-OLD
sra_s7_q13_o4,sra_s7_q13,4,I don't know.,"Document procedures to describe how your practice will maintain access to ePHI in the event of an emergency, system failure, or physical disaster. Your practice might not be able to recover ePHI and other health information during an emergency or when systems become unavailable if it does not backup ePHI by saving an exact copy to a magnetic disk/tape or a virtual storage (e.g., cloud environment).","HIPAA: §164.312(a)(2)(ii) 
NIST CSF: PR.AA, PR.IR, GV.OC, PR.DS, PR.PS, PR.MA, RS.MA, RS.CO 
HPH CPG: 19 
HICP: N/A",Q14,DTOP-OLD
sra_s7_q14_o1,sra_s7_q14,1,We have robust contingency plans which provide for alternate site or other means for continued access to ePHI. We test them periodically to ensure continuity of security processes in an emergency setting.,"This is the most effective option among those provided to protect the confidentiality, integrity, and availability of ePHI.","HIPAA: §164.308(a)(7)(ii)(C) 
NIST CSF: GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP 
HPH CPG: 7, 19 
HICP: N/A",Q15,DTOP-OLD
sra_s7_q14_o2,sra_s7_q14,2,We have contingency plans which will be used to maintain continuity of security processes during an emergency setting.,Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.,"HIPAA: §164.308(a)(7)(ii)(C) 
NIST CSF: GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP 
HPH CPG: 7, 19 
HICP: N/A",Q15,DTOP-OLD
sra_s7_q14_o3,sra_s7_q14,3,We have not implemented a means of ensuring continuity of security processes in an emergency setting.,Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.,"HIPAA: §164.308(a)(7)(ii)(C) 
NIST CSF: GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP 
HPH CPG: 7, 19 
HICP: N/A",Q15,DTOP-OLD
sra_s7_q14_o4,sra_s7_q14,4,I don't know.,Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.,"HIPAA: §164.308(a)(7)(ii)(C) 
NIST CSF: GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP 
HPH CPG: 7, 19 
HICP: N/A",Q15,DTOP-OLD
sra_s7_q14_o5,sra_s7_q14,5,Other.,Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.,"HIPAA: §164.308(a)(7)(ii)(C) 
NIST CSF: GV.OC, GV.RM, PR.PS, RS.MA, RS.CO, RS.AN, RC.CO, RC.RP 
HPH CPG: 7, 19 
HICP: N/A",Q15,DTOP-OLD
sra_s7_q15_o1,sra_s7_q15,1,"Yes, we have a plan for determining which data is critically needed, creating retrievable, exact copies of critical data and how to restore that data, including from alternate locations. We also test and revise the plan, as needed.","This is the most effective option among those provided to protect the confidentiality, integrity, and availability of ePHI. Define the standard practices for recovering IT/OT assets in the case of a disaster, including backup plans.","HIPAA: §164.308(a)(7)(ii)(A),§164.308(a)(7)(ii)(B), and §164.308(a)(7)(ii)(E) 
NIST CSF: GV.OC, ID.RA, GV.RM, RS.AN, PR.PS, RS.MA, RS.CO, RC.CO, RC.RP, PR.DS 
HPH CPG: 19, 20 
HICP: TV1 - Practice # 10",Q16,DTOP-OLD
