statement_id_key,assessment,statement_id,description,subcategory,domain,subject_tags,in_md,in_csv,source_document
stmt_mat_dgp_046,maturity,GV.RM-02.01,"The governing authority (e.g., the Board or one of its committees) endorses and regularly reviews technology and cybersecurity risk appetite and is regularly informed about the status of, and material changes to, the organization's inherent risk profile.",GOVERN / Risk Management Strategy / Risk Appetite & Risk Tolerance Statements,DGP,"#board_or_committee_oversight, #risk_appetite_/_tolerance, #risk_management, #risk_oversight, #roles_and_responsibilities, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_047,maturity,GV.RM-04.01,"The governing authority (e.g., the Board or one of its committees) and senior management provide guidance, direction, and credible challenge in the design and implementation of risk management strategies, assessment of identified risks against risk appetite and risk tolerance, and in the selection of risk treatment approaches.",GOVERN / Risk Management Strategy / Risk Response Strategic Direction,DGP,"#board_or_committee_oversight, #metrics_and_reporting, #review_assessment_and_testing, #risk_appetite_/_tolerance, #risk_management, #risk_oversight, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_048,maturity,GV.RR-01.01,"The governing authority (e.g., the Board or one of its committees) oversees and holds senior management accountable for implementing the organizationÕs technology and cybersecurity risk management strategies and frameworks.","GOVERN / Roles, Responsibilities, and Authorities / Organizational Leadership Responsibility",DGP,"#board_or_committee_oversight, #risk_management, #risk_oversight, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_049,maturity,GV.RR-01.02,"The governing authority (e.g., the Board or one of its committees) regularly reviews, oversees, and holds senior management accountable for implementing the organizationÕs third-party risk management strategy and program and for managing the organization's ongoing risks associated with the aggregate and specific use of third parties.","GOVERN / Roles, Responsibilities, and Authorities / Organizational Leadership Responsibility",DGP,"#board_or_committee_oversight, #dependency_management, #metrics_and_reporting, #risk_management, #risk_oversight, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_050,maturity,GV.RR-01.03,"The governing authority (e.g., the Board or one of its committees) regularly reviews, oversees, and holds senior management accountable for implementing the organizationÕs resilience strategy and program and for managing the organization's ongoing resilience risks.","GOVERN / Roles, Responsibilities, and Authorities / Organizational Leadership Responsibility",DGP,"#board_or_committee_oversight, #resilience, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_051,maturity,GV.PO-01.01,"Technology and cybersecurity policies are documented, maintained and approved by the governing authority (e.g., the Board or one of its committees) or a designated executive.","GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#board_or_committee_oversight, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_052,maturity,GV.PO-01.02,"The accountable governing body, and applicable cybersecurity program and policies, for any given organizational unit, affiliate, or merged entity are clearly established, applied, and communicated.","GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#board_or_committee_oversight, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_053,maturity,GV.PO-01.07,"The organization maintains documented business continuity and resilience program policies and procedures approved by the governing authority (e.g., the Board or one of its committees).","GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#board_or_committee_oversight, #policy_management, #resilience, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_054,maturity,GV.PO-01.08,"The organization maintains documented third-party risk management program policies and procedures approved by the governing authority (e.g., the Board or one of its committees).","GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#board_or_committee_oversight, #policy_management, #risk_oversight, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_055,maturity,GV.OV-01.01,"The governing authority (e.g., the Board or one of its committees) regularly reviews and evaluates the organization's ability to manage its technology, cybersecurity, third-party, and resilience risks.",GOVERN / Oversight / Risk Management Strategy Outcomes Review,DGP,"#board_or_committee_oversight, #risk_management, #risk_oversight, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_056,maturity,GV.OV-01.02,"The designated Cybersecurity Officer (e.g., CISO) periodically reports to the appropriate governing authority (e.g., the Board or one of its committees) or equivalent governing body on the status of cybersecurity within the organization.",GOVERN / Oversight / Risk Management Strategy Outcomes Review,DGP,"#board_or_committee_oversight, #ciso, #metrics_and_reporting",true,true,DTOP-OLD
stmt_mat_dgp_057,maturity,GV.OV-03.01,"The organization develops, implements, and reports to management and the governing body (e.g., the Board or one of its committees) key technology and cybersecurity risk and performance indicators and metrics to measure, monitor, and report actionable indicators.",GOVERN / Oversight / Risk Management Performance Measurement,DGP,"#board_or_committee_oversight, #metrics_and_reporting",true,true,DTOP-OLD
stmt_mat_dgp_058,maturity,GV.OV-03.02,"Resilience program performance is measured and regularly reported to senior executives and the governing authority (e.g., the Board or one of its committees).",GOVERN / Oversight / Risk Management Performance Measurement,DGP,"#board_or_committee_oversight, #metrics_and_reporting, #resilience",true,true,DTOP-OLD
stmt_mat_dgp_059,maturity,GV.IR-01.02,"The independent risk management function has sufficient independence, stature, authority, resources, and access to the governing body (e.g., the Board or one of its committees), including reporting lines, to ensure consistency with the organization's risk management frameworks.",GOVERN / Independent Risk Management Function / Independent Risk Management Function,DGP,"#board_or_committee_oversight, #enterprise_risk_management, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_060,maturity,GV.IR-03.01,"The independent risk management function reports to the governing authority (e.g., the Board or one of its committees) and to the designated risk management officer within the organization on the implementation of the technology and cybersecurity risk management frameworks throughout the organization and its independent assessment of risk posture.",GOVERN / Independent Risk Management Function / Independent Risk Management Reporting,DGP,"#board_or_committee_oversight, #enterprise_risk_management, #metrics_and_reporting, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_061,maturity,ID.RA-06.03,"Technology and cybersecurity programs identify and implement controls to manage applicable risks within the risk appetite set by the governing authority (e.g., the Board or one of its committees).",IDENTIFY / Risk Assessment / Risk Response Determination,DGP,"#board_or_committee_oversight, #enterprise_risk_management, #issue_management, #program_transformation, #risk_appetite_/_tolerance, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_062,maturity,GV.OC-02.02,Technology and cybersecurity risk management strategies identify and communicate the organizationÕs role within the financial services sector as a component of critical infrastructure.,GOVERN / Organizational Context / Stakeholder Risk Management Expectations,DGP,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_management, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_063,maturity,GV.OC-02.03,Technology and cybersecurity risk management strategies identify and communicate the organization's role as it relates to other critical infrastructure sectors outside of the financial services sector and the interdependency risks.,GOVERN / Organizational Context / Stakeholder Risk Management Expectations,DGP,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_064,maturity,GV.OC-04.02,"The organization documents the business processes that are critical for the delivery of services and the functioning of the organization, and the impacts to the business if those processes are degraded or not functioning.",GOVERN / Organizational Context / Stakeholder Service Expectations,DGP,"#business_impact_analysis, #business_process, #critical_infrastructure, #dependency_management, #resilience, #security_logging_monitoring_and_alerting, #technology_availability",true,true,DTOP-OLD
stmt_mat_dgp_065,maturity,GV.OC-04.03,"Resilience requirements to support the delivery of critical services are established for all operating states (e.g., under duress/attack, during recovery, and normal operations).",GOVERN / Organizational Context / Stakeholder Service Expectations,DGP,"#business_impact_analysis, #business_process, #critical_infrastructure, #data_backup, #resilience, #review_assessment_and_testing",true,true,DTOP-OLD
stmt_mat_dgp_066,maturity,GV.RM-02.03,"Determination of the organization's risk appetite and tolerance includes consideration of the organization's stakeholder obligations, role in critical infrastructure, and sector-specific risk analysis.",GOVERN / Risk Management Strategy / Risk Appetite & Risk Tolerance Statements,DGP,"#business_impact_analysis, #critical_infrastructure, #enterprise_risk_management, #risk_appetite_/_tolerance, #risk_management, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_067,maturity,GV.RM-09.01,"The organization has an enterprise-wide resilience strategy and program, including architecture, cyber resilience, business continuity, disaster recovery, and incident response, which support its mission, stakeholder obligations, critical infrastructure role, and risk appetite.",GOVERN / Risk Management Strategy  / Business Continuity & Resilience Risk Management,DGP,"#business_impact_analysis, #critical_infrastructure, #mission_and_strategy, #risk_appetite_/_tolerance, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_068,maturity,GV.SC-01.02,"The organization regularly assesses the risk of its ongoing use of third parties in aggregate, considering factors such as critical service dependencies, vendor concentration, geographical/geopolitical exposure, fourth-party impacts, and financial sector co-dependencies.",GOVERN / Supply Chain Risk Management / Supply Chain Risk Management Program,DGP,"#business_impact_analysis, #critical_infrastructure, #dependency_management, #due_diligence, #fourth_party, #supply_chain_management, #third_party_risk_management, #vendor_management",true,true,DTOP-OLD
stmt_mat_dgp_069,maturity,GV.SC-08.01,"The organization's resilience strategy, plans, tests, and exercises incorporate its external dependencies and critical business partners.",GOVERN / Supply Chain Risk Management / Third Party Incident Management Integration,DGP,"#business_impact_analysis, #dependency_management, #mission_and_strategy, #review_assessment_and_testing, #threat_landscape",true,true,DTOP-OLD
stmt_mat_dgp_070,maturity,ID.RA-04.01,The organization's risk assessment approach includes the analysis and characterization of the likelihood and potential business impact of identified risks being realized.,IDENTIFY / Risk Assessment / Impact & Likelihood Analysis,DGP,"#business_impact_analysis, #review_assessment_and_testing, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_071,maturity,ID.RA-05.04,"The organization uses scenario planning, table-top-exercises, or similar event analysis techniques to identify vulnerabilities and determine potential impacts to critical infrastructure, technology, and business processes.",IDENTIFY / Risk Assessment / Risk Exposure Determination & Prioritization,DGP,"#business_impact_analysis, #critical_infrastructure, #disaster_recovery, #incident_management, #resilience, #scenario_risk_assessment, #vulnerability_management",true,true,DTOP-OLD
stmt_mat_dgp_072,maturity,GV.RM-08.02,"Technology and cybersecurity risk management frameworks are applied to all technology projects and procurements to ensure that security requirements (e.g., data confidentiality, access control, event logging, etc.) are addressed consistently from project onset.",GOVERN / Risk Management Strategy  / Technology Assimilation & Implementations,DGP,"#change_management, #review_assessment_and_testing, #risk_management, #security_baselines",true,true,DTOP-OLD
stmt_mat_dgp_073,maturity,ID.RA-07.01,"The organization defines and implements change management standards and procedures, to include emergency change procedures, that explicitly address risk identified both prior to and during a change, any new risk created post-change, as well as the reviewing and approving authorities (e.g., change advisory boards).",IDENTIFY / Risk Assessment / Change & Exception Management,DGP,"#change_management, #policy_management, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_074,maturity,ID.RA-07.02,"Risk-based criteria are used to categorize each system change, to include emergency changes, to determine the necessary change process standards to apply for change planning, rollback planning, pre-change testing, change access control, post-change verification, and change review and approval.",IDENTIFY / Risk Assessment / Change & Exception Management,DGP,"#change_management, #policy_management, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_075,maturity,GV.RM-08.03,"The organization defines, maintains, and uses technical security standards, architectures, processes or practices (including automated tools when practical) to ensure the security of its applications and infrastructure.",GOVERN / Risk Management Strategy  / Technology Assimilation & Implementations,DGP,"#ciso, #compliance, #industry_standards, #policy_management, #review_assessment_and_testing, #security_baselines",true,true,DTOP-OLD
stmt_mat_dgp_076,maturity,GV.RR-01.04,"The organization has designated a qualified Cybersecurity Officer (e.g., CISO) who is responsible and accountable for developing a cybersecurity strategy, overseeing and implementing its cybersecurity program, and enforcing its cybersecurity policy.","GOVERN / Roles, Responsibilities, and Authorities / Organizational Leadership Responsibility",DGP,"#ciso, #mission_and_strategy, #roles_and_responsibilities, #staffing_and_resource_management",true,true,DTOP-OLD
stmt_mat_dgp_077,maturity,GV.RR-03.03,"The organization provides adequate resources, appropriate authority, and access to the governing authority for the designated Cybersecurity Officer (e.g., CISO).","GOVERN / Roles, Responsibilities, and Authorities / Resource Adequacy",DGP,"#ciso, #staffing_and_resource_management",true,true,DTOP-OLD
stmt_mat_dgp_078,maturity,GV.OC-03.01,"The organization's technology and cybersecurity strategy, framework, and policies align and are consistent with the organization's legal, statutory, contractual, and regulatory obligations and ensure that compliance responsibilities are unambiguously assigned.","GOVERN / Organizational Context / Legal, Regulatory, & Contractual Requirements",DGP,"#compliance, #mission_and_strategy, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_079,maturity,GV.RM-01.02,"Technology and cybersecurity risk management strategies and frameworks are informed by applicable international, national, and financial services industry standards and guidelines.",GOVERN / Risk Management Strategy / Risk Management Objectives Agreement,DGP,"#compliance, #industry_standards, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_080,maturity,ID.AM-08.03,"The organization establishes policies, standards, and procedures for data governance, data management, and data retention consistent with its legal obligations and the value of data as an organizational asset.",IDENTIFY / Asset Management / Asset Life Cycle Management,DGP,"#compliance, #data_protection, #data_retention, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_081,maturity,GV.RM-05.02,"The organization establishes minimum requirements for its third-parties that include how the organizations will communicate and coordinate in times of emergency, including: 1) Joint maintenance of contingency plans; 2) Responsibilities for responding to incidents, including forensic investigations; 3) Planning and testing strategies that address severe events in order to identify single points of failure that would cause wide-scale disruption; and 4) Incorporating the potential impact of an incident into their BCM process and ensure resilience capabilities are in place.",GOVERN / Risk Management Strategy / Lines of Communication,DGP,"#contract_management, #dependency_management, #supply_chain_management, #third_party_risk_management",true,false,DTOP-OLD
stmt_mat_dgp_082,maturity,GV.SC-02.01,"The organization clearly defines, and includes in contractual agreements, the division of cybersecurity and technology risk management responsibilities between the organization and its third parties (e.g., a Shared Responsibilities Model).",GOVERN / Supply Chain Risk Management / Third Party Roles & Responsibilities,DGP,"#contract_management, #risk_management, #roles_and_responsibilities, #supply_chain_management, #third_party_risk_management, #vendor_management",true,true,DTOP-OLD
stmt_mat_dgp_083,maturity,GV.SC-09.01,"Consideration is specifically given to the implications of organizational third-party dependence, requirements, contracts, and interactions in the design, operation, monitoring, and improvement of policies, procedures, and controls to ensure the fulfillment of business requirements within risk appetite.",GOVERN / Supply Chain Risk Management / Supply Chain Security Practice Integration,DGP,"#contract_management, #dependency_management, #policy_management, #risk_appetite_/_tolerance, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_084,maturity,GV.SC-01.01,"The organization maintains a third-party risk management strategy and program to identify and manage the risks associated with third parties throughout their lifecycles in a timely manner, including in support of sector-critical systems and operations, to ensure alignment within risk appetite.",GOVERN / Supply Chain Risk Management / Supply Chain Risk Management Program,DGP,"#critical_infrastructure, #risk_appetite_/_tolerance, #risk_management, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_085,maturity,ID.RA-05.02,"The organization has established threat modeling capabilities to identify how and why critical assets might be compromised by a threat actor, what level of protection is needed for those critical assets, and what the impact would be if that protection failed.",IDENTIFY / Risk Assessment / Risk Exposure Determination & Prioritization,DGP,"#critical_infrastructure, #threat_landscape, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_086,maturity,ID.IM-02.01,"The organization conducts regular, independent penetration testing and red team testing on the organization's network, internet-facing  systems, critical applications, and associated controls to identify gaps in cybersecurity defenses.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #issue_management, #penetration_testing, #review_assessment_and_testing",true,true,DTOP-OLD
stmt_mat_dgp_087,maturity,ID.IM-02.04,"The organization's testing program validates the effectiveness of its resilience strategy and response, disaster recovery, and resumption plans on a regular basis or upon major changes to business or system functions, and includes external stakeholders as required.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_088,maturity,ID.IM-02.05,"The organization establishes testing programs that include a range of scenarios, including severe but plausible scenarios (e.g., disruptive, destructive, corruptive), that could affect the organization's ability to service internal and external stakeholders.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #disaster_recovery, #incident_management, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises, #threat_landscape, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_089,maturity,ID.IM-02.06,"The organization designs and tests its systems and processes, and employs third-party support resources (e.g., Sheltered Harbor), to enable recovery of accurate data (e.g., material financial transactions) sufficient to support defined business recovery time and recovery point objectives.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_090,maturity,ID.IM-02.07,"The organization's governing body (e.g., the Board or one of its committees) and senior management are involved in testing as part of a crisis management team and are informed of test results.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #disaster_recovery, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #risk_oversight, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_091,maturity,ID.IM-02.08,"The organization tests and exercises, independently and in coordination with other critical sector partners, its ability to support sector-wide resilience in the event of extreme financial stress or the instability of external dependencies, such as connectivity to markets, payment systems, clearing entities, messaging services, etc.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #dependency_management, #disaster_recovery, #information_sharing, #mission_and_strategy, #resilience, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_092,maturity,ID.IM-02.09,"Corrective actions for gaps identified during security-related, incident management, response plan, and disaster recovery testing are retested and validated, or have a formal risk acceptance or risk exception.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#critical_infrastructure, #disaster_recovery, #issue_management, #mission_and_strategy, #program_transformation, #resilience, #review_assessment_and_testing, #risk_management, #risk_oversight, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_093,maturity,GV.RM-01.03,"The organization has established, and maintains, technology and cybersecurity programs designed to protect the confidentiality, integrity and availability of its information and operational systems, commensurate with the organization's risk appetite and business needs.",GOVERN / Risk Management Strategy / Risk Management Objectives Agreement,DGP,"#data_integrity, #data_protection, #improvements, #mission_and_strategy, #program_transformation, #risk_appetite_/_tolerance, #risk_management, #system_integrity, #technology_availability",true,true,DTOP-OLD
stmt_mat_dgp_094,maturity,ID.AM-08.05,"The organization defines and implements standards and procedures, consistent with its data retention policy, for destroying or securely erasing data, media, and storage devices when the data is no longer needed.",IDENTIFY / Asset Management / Asset Life Cycle Management,DGP,"#data_lifecycle, #data_protection, #data_retention, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_095,maturity,GV.RM-01.05,"The organization's technology, cybersecurity, resilience, and third-party risk management programs, policies, resources, and priorities are aligned and mutually supporting.",GOVERN / Risk Management Strategy / Risk Management Objectives Agreement,DGP,"#dependency_management, #program_transformation, #resilience, #risk_management, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_096,maturity,GV.SC-04.01,"The organization regularly identifies, inventories, and risk-ranks third-party relationships that are in place, and addresses any identified relationships that were established without formal approval.",GOVERN / Supply Chain Risk Management / Supplier Identification & Prioritization,DGP,"#dependency_management, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_097,maturity,ID.RA-02.02,The organization shares authorized information on its cyber resilience framework and the effectiveness of protection technologies bilaterally with trusted external stakeholders to promote the understanding of each partyÕs approach to securing systems.,IDENTIFY / Risk Assessment / Information Sharing Forums,DGP,"#disaster_recovery, #information_sharing, #resilience, #review_assessment_and_testing",true,true,DTOP-OLD
stmt_mat_dgp_098,maturity,ID.IM-04.01,"The organization's business continuity, disaster recovery, crisis management, and response plans are in place and managed, aligned with each other, and incorporate considerations of cyber incidents.",IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#disaster_recovery, #issue_management, #mission_and_strategy, #program_maturity, #resilience, #risk_assessment, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_099,maturity,ID.IM-04.04,"The organization has plans to identify, in a timely manner, the status of all transactions and member positions at the time of a disruption, supported by corresponding recovery point objectives.",IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#disaster_recovery, #incident_management, #security_logging_monitoring_and_alerting",true,true,DTOP-OLD
stmt_mat_dgp_100,maturity,ID.IM-04.08,"The organization regularly reviews response strategy, incident management plans, recovery plans, and associated tests and exercises and updates them, as necessary, based on: (1) Lessons learned from incidents that have occurred (both internal and external to the organization); (2) Current cyber threat intelligence (both internal and external sources); (3) Recent and wide-scale cyber attack scenarios; (4) Operationally and technically plausible future cyber attacks; (5) Organizational or technical environment changes; and, (6) New technological developments.",IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#disaster_recovery, #emerging_technologies, #incident_management, #lessons_learned, #mission_and_strategy, #program_maturity, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises, #threat_landscape, #threat_management",true,false,DTOP-OLD
stmt_mat_dgp_101,maturity,GV.RM-07.01,"The organization has mechanisms in place to ensure that strategies, initiatives, opportunities, and emerging technologies (e.g., artificial intelligence, quantum computing, etc.) are evaluated both in terms of risks and uncertainties that are potentially detrimental to the organization, as well as potentially advantageous to the organization (i.e., positive risks).",GOVERN / Risk Management Strategy / Strategic Opportunities,DGP,"#emerging_technologies, #mission_and_strategy, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_102,maturity,GV.RM-08.01,"Technology and cybersecurity risk management frameworks are applied to, and are adapted as needed by, the organization's innovations in technology use and adoption of emerging technologies.",GOVERN / Risk Management Strategy  / Technology Assimilation & Implementations,DGP,"#emerging_technologies, #mission_and_strategy, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_103,maturity,ID.RA-01.02,"The organization's business units ensure that information regarding cyber risk is shared with the appropriate level of senior management in a timely manner, so that they can address and respond to emerging cyber risk.",IDENTIFY / Risk Assessment / Asset Vulnerability Identification,DGP,"#emerging_technologies, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_104,maturity,ID.RA-02.01,"The organization participates actively (in alignment with its business operations, inherent risk, and complexity) in information-sharing groups and collectives (e.g., cross-industry, cross-government and cross-border groups) to gather, distribute and analyze information about cyber practices, cyber threats, and early warning indicators relating to cyber threats.",IDENTIFY / Risk Assessment / Information Sharing Forums,DGP,"#emerging_technologies, #information_sharing, #mission_and_strategy, #risk_management, #security_logging_monitoring_and_alerting, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_105,maturity,GV.PO-01.04,"All personnel (employees and third party) consent to policies addressing acceptable technology use, social media use, personal device use (e.g., BYOD), confidentiality, and/or other security-related policies and agreements as warranted by their position.","GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#end_user_security, #policy_management, #review_assessment_and_testing, #social_media",true,true,DTOP-OLD
stmt_mat_dgp_106,maturity,GV.RM-01.04,"Technology and cybersecurity risk management programs incorporate risk identification, measurement, monitoring, and reporting.",GOVERN / Risk Management Strategy / Risk Management Objectives Agreement,DGP,"#enterprise_risk_management, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_107,maturity,GV.RM-02.02,"The organization has established statements of technology and cybersecurity risk tolerance consistent with its risk appetite, and has integrated them into technology, cybersecurity, operational, and enterprise risk management practices.",GOVERN / Risk Management Strategy / Risk Appetite & Risk Tolerance Statements,DGP,"#enterprise_risk_management, #risk_appetite_/_tolerance, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_108,maturity,GV.RM-03.01,Technology and cybersecurity risk management frameworks and programs are integrated into the enterprise risk management framework.,GOVERN / Risk Management Strategy / Enterprise Risk Integration,DGP,"#enterprise_risk_management, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_109,maturity,GV.RM-03.03,"Technology and cybersecurity risk management and risk assessment processes are consistent with the organization's enterprise risk management policies, procedures, and methodologies and include criteria for the evaluation and categorization of enterprise-specific risks and threats.",GOVERN / Risk Management Strategy / Enterprise Risk Integration,DGP,"#enterprise_risk_management, #policy_management, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_110,maturity,GV.RM-03.04,"Technology and cybersecurity risk management considerations are integrated into daily operations, cultural norms, management discussions, and management decision-making, and are tailored to address enterprise-specific risks (both internal and external).",GOVERN / Risk Management Strategy / Enterprise Risk Integration,DGP,"#enterprise_risk_management, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_111,maturity,GV.RM-06.01,"Technology and cybersecurity risk management and risk assessment processes and methodologies are documented and regularly reviewed and updated to address changes in the risk profile and risk appetite, the evolving threat environment, and new technologies, products, services, and interdependencies.",GOVERN / Risk Management Strategy / Standardized Risk Management Method,DGP,"#enterprise_risk_management, #review_assessment_and_testing, #risk_appetite_/_tolerance, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_112,maturity,GV.RR-03.01,"The organization's budgeting and resourcing processes identify, prioritize, and address resource needs to manage identified technology and cybersecurity risks (e.g., skill shortages, headcount, new tools, incident-related expenses, and unsupported systems).","GOVERN / Roles, Responsibilities, and Authorities / Resource Adequacy",DGP,"#enterprise_risk_management, #staffing_and_resource_management",true,true,DTOP-OLD
stmt_mat_dgp_113,maturity,GV.OV-02.01,"The organization regularly assesses its inherent technology and cybersecurity risks and ensures that changes to the business and threat environment lead to updates to the organization's strategies, programs, risk appetite and risk tolerance.",GOVERN / Oversight / Risk Management Strategy Review & Adjustment,DGP,"#enterprise_risk_management, #mission_and_strategy, #risk_appetite_/_tolerance, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_114,maturity,GV.OV-02.02,"The organization determines and articulates how it intends to maintain an acceptable level of residual technology and cybersecurity risk as set by the governing authority (e.g., the Board or one of its committees).",GOVERN / Oversight / Risk Management Strategy Review & Adjustment,DGP,"#enterprise_risk_management, #improvements, #program_transformation, #risk_management, #risk_response",true,true,DTOP-OLD
stmt_mat_dgp_115,maturity,GV.IR-01.01,The organization's enterprise-wide technology and cybersecurity risk management frameworks align with and support an independent risk management function that provides assurance that the frameworks are implemented consistently and as intended.,GOVERN / Independent Risk Management Function / Independent Risk Management Function,DGP,"#enterprise_risk_management, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_116,maturity,GV.IR-01.03,"The independent risk management function has an understanding of the organization's structure, technology and cybersecurity strategies and programs, and relevant risks and threats.",GOVERN / Independent Risk Management Function / Independent Risk Management Function,DGP,"#enterprise_risk_management, #mission_and_strategy, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_117,maturity,GV.IR-02.01,The independent risk management function regularly evaluates the appropriateness of the technology and cybersecurity risk management programs to the organization's risk appetite and inherent risk environment,GOVERN / Independent Risk Management Function / Independent Risk Management Evaluation,DGP,"#enterprise_risk_management, #risk_appetite_/_tolerance, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_118,maturity,GV.IR-02.02,"The independent risk management function regularly assesses the organization's controls and cybersecurity risk exposure, identifies opportunities for improvement based on assessment results, and recommends program improvements",GOVERN / Independent Risk Management Function / Independent Risk Management Evaluation,DGP,"#enterprise_risk_management, #improvements, #program_transformation, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_119,maturity,ID.RA-06.01,"Technology and cybersecurity risk management programs and risk assessment processes produce actionable recommendations that the organization uses to select, design, prioritize, implement, maintain, evaluate, and modify cybersecurity and technology controls.",IDENTIFY / Risk Assessment / Risk Response Determination,DGP,"#enterprise_risk_management, #improvements, #metrics_and_reporting, #program_transformation, #review_assessment_and_testing, #risk_management, #risk_response",true,true,DTOP-OLD
