source_id,title,url,host,verbatim,template_count,first_accessed,last_accessed,source_document
src_8b6a44e02dab,Indemnification Clauses: Review and Negotiate with AI - LegalOn,https://www.legalontech.com/contracts/indemnification-clauses,www.legalontech.com,"Indemnification Clauses: Review and Negotiate with AI - LegalOn, accessed December 28, 2025, <https://www.legalontech.com/contracts/indemnification-clauses>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8c41d112435c,The 6 Steps of the Third-Party Risk Management Lifecycle - CyberSaint,https://www.cybersaint.io/blog/the-6-steps-of-the-third-party-risk-management-lifecycle,www.cybersaint.io,"The 6 Steps of the Third-Party Risk Management Lifecycle - CyberSaint, accessed December 14, 2025, <https://www.cybersaint.io/blog/the-6-steps-of-the-third-party-risk-management-lifecycle>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8ccbbd21a456,Vulnerability Disclosure - OWASP Cheat Sheet Series,https://cheatsheetseries.owasp.org/cheatsheets/Vulnerability_Disclosure_Cheat_Sheet.html,cheatsheetseries.owasp.org,"Vulnerability Disclosure - OWASP Cheat Sheet Series, accessed December 14, 2025, <https://cheatsheetseries.owasp.org/cheatsheets/Vulnerability_Disclosure_Cheat_Sheet.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8d18c8607fd1,"SP 800-57 Part 1 Rev. 5, Recommendation for Key Management: Part 1 – General | CSRC",https://csrc.nist.gov/pubs/sp/800/57/pt1/r5/final,csrc.nist.gov,"SP 800-57 Part 1 Rev. 5, Recommendation for Key Management: Part 1 – General | CSRC, accessed December 14, 2025, <https://csrc.nist.gov/pubs/sp/800/57/pt1/r5/final>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8dc32ad172fe,Threat-Led Penetration Testing: A proactive approach to cybersecurity | Deloitte Luxembourg | Future of Advice,https://www.deloitte.com/lu/en/our-thinking/future-of-advice/threat-led-penetration-testing-proactive-approach-cybersecurity.html,www.deloitte.com,"Threat-Led Penetration Testing: A proactive approach to cybersecurity | Deloitte Luxembourg | Future of Advice, accessed December 14, 2025, <https://www.deloitte.com/lu/en/our-thinking/future-of-advice/threat-led-penetration-testing-proactive-approach-cybersecurity.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8e96f045d29d,Attorney-Client Privilege in Government and Congressional Investigations: Key Considerations and Recent Developments - American Bar Association,https://www.americanbar.org/groups/business_law/resources/business-law-today/2019-january/attorney-client-privilege/,www.americanbar.org,"Attorney-Client Privilege in Government and Congressional Investigations: Key Considerations and Recent Developments - American Bar Association, accessed December 28, 2025, <https://www.americanbar.org/groups/business_law/resources/business-law-today/2019-january/attorney-client-privilege/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8f7771b73894,Why Cyber Resilience Matters in a Zero Trust Enterprise Ecosystem - Qentelli,https://qentelli.com/thought-leadership/insights/cyber-resilience-in-a-zero-trust-enterprise,qentelli.com,"Why Cyber Resilience Matters in a Zero Trust Enterprise Ecosystem - Qentelli, accessed December 14, 2025, <https://qentelli.com/thought-leadership/insights/cyber-resilience-in-a-zero-trust-enterprise>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8fd03388b4b3,Acceptable Use of Generative AI Tools [Sample Policy] - Fisher Phillips,https://www.fisherphillips.com/a/web/du6wach1kmRuPCgDcMLJ5Z/ai-policy.pdf,www.fisherphillips.com,"Acceptable Use of Generative AI Tools [Sample Policy] - Fisher Phillips, accessed on December 14, 2025, <https://www.fisherphillips.com/a/web/du6wach1kmRuPCgDcMLJ5Z/ai-policy.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8ff9a6d9677f,Visitor Management Policy Guide: Build a Compliant Modern Workplace - Skedda,https://www.skedda.com/insights/visitor-management-policy,www.skedda.com,"Visitor Management Policy Guide: Build a Compliant Modern Workplace - Skedda, accessed on December 14, 2025, <https://www.skedda.com/insights/visitor-management-policy>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_8ffe08c6c618,4 Best Practices for Robust Agentic AI Governance - TEKsystems,https://www.teksystems.com/en-hk/insights/article/agentic-ai-governance,www.teksystems.com,"4 Best Practices for Robust Agentic AI Governance - TEKsystems, accessed on December 14, 2025, <https://www.teksystems.com/en-hk/insights/article/agentic-ai-governance>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_90284f8bc646,Transitioning to Post-Quantum Cryptography in IAM - YouTube,https://www.youtube.com/watch?v=g7PnSFV8YfY,www.youtube.com,"Transitioning to Post-Quantum Cryptography in IAM - YouTube, accessed December 13, 2025, <https://www.youtube.com/watch?v=g7PnSFV8YfY>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_917352afece2,"AI Committee RACI Matrix: Roles, rights & responsibilities for Enterprise AI - OneTrust",https://www.onetrust.com/resources/ai-committee-raci-matrix-roles-rights-and-responsibilities-for-enterprise-ai-infographic/,www.onetrust.com,"AI Committee RACI Matrix: Roles, rights & responsibilities for Enterprise AI - OneTrust, accessed on December 14, 2025, <https://www.onetrust.com/resources/ai-committee-raci-matrix-roles-rights-and-responsibilities-for-enterprise-ai-infographic/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_91ba383641db,What is Micro-Segmentation? | Security Best Practices - Imperva,https://www.imperva.com/learn/application-security/micro-segmentation/,www.imperva.com,"What is Micro-Segmentation? | Security Best Practices - Imperva, accessed on December 14, 2025, <https://www.imperva.com/learn/application-security/micro-segmentation/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_92102e9caca4,NIST SP 800-190 Application Container Security Guide,https://csrc.nist.gov/pubs/sp/800/190/final,csrc.nist.gov,"NIST SP 800-190 Application Container Security Guide, accessed March 9, 2026, <https://csrc.nist.gov/pubs/sp/800/190/final>",3,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9224279c44c6,"IR 8547, Transition to Post-Quantum Cryptography Standards | CSRC",https://csrc.nist.gov/pubs/ir/8547/ipd,csrc.nist.gov,"IR 8547, Transition to Post-Quantum Cryptography Standards | CSRC, accessed December 14, 2025, <https://csrc.nist.gov/pubs/ir/8547/ipd>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9283fdb3d813,Data Loss Prevention (DLP): 2025 Guide & Best Practices - Forcepoint,https://www.forcepoint.com/blog/insights/data-loss-prevention-guide,www.forcepoint.com,"Data Loss Prevention (DLP): 2025 Guide & Best Practices - Forcepoint, accessed December 14, 2025, <https://www.forcepoint.com/blog/insights/data-loss-prevention-guide>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_92be00c9f4de,Concentration Risk 101: How One Supplier Can Break Your Supply Chain - Risk Ledger,https://riskledger.com/resources/concentration-risk-101,riskledger.com,"Concentration Risk 101: How One Supplier Can Break Your Supply Chain - Risk Ledger, accessed December 28, 2025, <https://riskledger.com/resources/concentration-risk-101>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_931e71b398c4,Data Sovereignty in 2025: Cross-Border Compliance & Localisation - Sovy,https://www.sovy.com/blog/data-sovereignty/,www.sovy.com,"Data Sovereignty in 2025: Cross-Border Compliance & Localisation - Sovy, accessed December 14, 2025, <https://www.sovy.com/blog/data-sovereignty/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_93a74ad5fa3b,"Article 21, Cybersecurity risk-management measures - The NIS 2 Directive",https://www.nis-2-directive.com/NIS_2_Directive_Article_21.html,www.nis-2-directive.com,"Article 21, Cybersecurity risk-management measures - The NIS 2 Directive, accessed on December 14, 2025, <https://www.nis-2-directive.com/NIS_2_Directive_Article_21.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_945002c5b299,(PDF) Blockchain for Secure AI Model Version Control - ResearchGate,https://www.researchgate.net/publication/395415005_Blockchain_for_Secure_AI_Model_Version_Control,www.researchgate.net,"(PDF) Blockchain for Secure AI Model Version Control - ResearchGate, accessed on December 14, 2025, <https://www.researchgate.net/publication/395415005_Blockchain_for_Secure_AI_Model_Version_Control>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_945918036670,Understanding TLPT: A Comprehensive Guide to Threat-Led Penetration Testing,https://www.pentestpeople.com/blog-posts/understanding-tlpt-a-comprehensive-guide-to-threat-led-penetration-testing,www.pentestpeople.com,"Understanding TLPT: A Comprehensive Guide to Threat-Led Penetration Testing, accessed December 14, 2025, <https://www.pentestpeople.com/blog-posts/understanding-tlpt-a-comprehensive-guide-to-threat-led-penetration-testing>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_94619c09474e,Phishing Simulation Best Practices: 2025 Playbook - Hoxhunt,https://hoxhunt.com/blog/phishing-simulation-best-practices,hoxhunt.com,"Phishing Simulation Best Practices: 2025 Playbook - Hoxhunt, accessed on December 14, 2025, <https://hoxhunt.com/blog/phishing-simulation-best-practices>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_94ea5e062c54,Benefits of Adopting NIST CSF 2.0 for DORA Implementation - BCAA UK,https://www.bcaa.uk/benefits-of-adopting-nist-csf-2.0-for-dora-implementation.html,www.bcaa.uk,"Benefits of Adopting NIST CSF 2.0 for DORA Implementation - BCAA UK, accessed December 14, 2025, <https://www.bcaa.uk/benefits-of-adopting-nist-csf-2.0-for-dora-implementation.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9505c0f1c700,COSO Enterprise Risk Management Framework,https://www.coso.org/SitePages/Enterprise-Risk-Management.aspx,www.coso.org,"COSO Enterprise Risk Management Framework, accessed March 9, 2026, <https://www.coso.org/SitePages/Enterprise-Risk-Management.aspx>",18,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9542b0cbbe20,"What Is Data Loss Prevention (DLP)? - Meaning, Protection | Proofpoint US",https://www.proofpoint.com/us/threat-reference/dlp,www.proofpoint.com,"What Is Data Loss Prevention (DLP)? - Meaning, Protection | Proofpoint US, accessed December 14, 2025, <https://www.proofpoint.com/us/threat-reference/dlp>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_95a8a28d0077,"Draft NIST SP 800-218, Secure Software Development Framework (SSDF) Version 1.1",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-218-draft.pdf,nvlpubs.nist.gov,"Draft NIST SP 800-218, Secure Software Development Framework (SSDF) Version 1.1, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-218-draft.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_95f7a0322352,Mandating Security by Design: Sekoia's Blueprint for the EU Cyber Resilience Act,https://blog.sekoia.io/mandating-security-by-design-sekoias-blueprint-for-the-eu-cyber-resilience-act/,blog.sekoia.io,"Mandating Security by Design: Sekoia's Blueprint for the EU Cyber Resilience Act, accessed on December 14, 2025, <https://blog.sekoia.io/mandating-security-by-design-sekoias-blueprint-for-the-eu-cyber-resilience-act/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_974e52319831,"FIPS 204, Module-Lattice-Based Digital Signature Standard | CSRC",https://csrc.nist.gov/pubs/fips/204/final,csrc.nist.gov,"FIPS 204, Module-Lattice-Based Digital Signature Standard | CSRC, accessed on December 14, 2025, <https://csrc.nist.gov/pubs/fips/204/final>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_97b6a153ccd2,What is NIST SSDF and how should you implement it? - Codific,https://codific.com/what-is-nist-ssdf-and-how-should-you-implement-it/,codific.com,"What is NIST SSDF and how should you implement it? - Codific, accessed on December 14, 2025, <https://codific.com/what-is-nist-ssdf-and-how-should-you-implement-it/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_980e7b30007e,"Cloud Forensics: Navigating the Challenges and Best Practices in AWS, Azure, and GCP",https://dev.to/secure_it_all/cloud-forensics-navigating-the-challenges-and-best-practices-in-aws-azure-and-gcp-3i80,dev.to,"Cloud Forensics: Navigating the Challenges and Best Practices in AWS, Azure, and GCP, accessed December 28, 2025, <https://dev.to/secure_it_all/cloud-forensics-navigating-the-challenges-and-best-practices-in-aws-azure-and-gcp-3i80>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9826c57a1ad6,Article 6: Classification Rules for High-Risk AI Systems | EU Artificial Intelligence Act,https://artificialintelligenceact.eu/article/6/,artificialintelligenceact.eu,"Article 6: Classification Rules for High-Risk AI Systems | EU Artificial Intelligence Act, accessed on December 14, 2025, <https://artificialintelligenceact.eu/article/6/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9836bd56acc8,PCI DSS v4.0.1,https://www.pcisecuritystandards.org/document_library?category=pcidss&document=pci_dss,www.pcisecuritystandards.org,"PCI DSS v4.0.1, accessed March 9, 2026, <https://www.pcisecuritystandards.org/document_library?category=pcidss&document=pci_dss>",2,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9989a31f725b,GDPR Regulation (EU) 2016/679,https://eur-lex.europa.eu/eli/reg/2016/679/oj,eur-lex.europa.eu,"GDPR Regulation (EU) 2016/679, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2016/679/oj>",18,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_99adb92edb76,How to Create an Effective TPRM Oversight Committee - Risk Ledger,https://riskledger.com/resources/tprm-oversight,riskledger.com,"How to Create an Effective TPRM Oversight Committee - Risk Ledger, accessed December 28, 2025, <https://riskledger.com/resources/tprm-oversight>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9aa67406510d,RACI Matrix For Cybersecurity - Meegle,https://www.meegle.com/en_us/topics/raci-matrix/raci-matrix-for-cybersecurity,www.meegle.com,"RACI Matrix For Cybersecurity - Meegle, accessed on December 14, 2025, <https://www.meegle.com/en_us/topics/raci-matrix/raci-matrix-for-cybersecurity>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9bf56d094f41,The Modern Cloud Security Maturity Model - Wiz,https://www.wiz.io/academy/cloud-security/cloud-security-maturity-model,www.wiz.io,"The Modern Cloud Security Maturity Model - Wiz, accessed on December 14, 2025, <https://www.wiz.io/academy/cloud-security/cloud-security-maturity-model>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9c8e6be39f72,Ultimate Guide - Chain Of Custody In Digital Forensics - TechFusion,https://techfusion.com/chain-of-custody-in-digital-forensics/,techfusion.com,"Ultimate Guide - Chain Of Custody In Digital Forensics - TechFusion, accessed December 28, 2025, <https://techfusion.com/chain-of-custody-in-digital-forensics/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9c94f8edabe2,How to Conduct Third-Party Due Diligence - ProcessUnity,https://www.processunity.com/resources/blogs/how-to-conduct-third-party-due-diligence/,www.processunity.com,"How to Conduct Third-Party Due Diligence - ProcessUnity, accessed December 14, 2025, <https://www.processunity.com/resources/blogs/how-to-conduct-third-party-due-diligence/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9ca155c943ee,What Is Zero Trust Architecture? Key Elements and Use Cases - Palo Alto Networks,https://www.paloaltonetworks.com/cyberpedia/what-is-a-zero-trust-architecture,www.paloaltonetworks.com,"What Is Zero Trust Architecture? Key Elements and Use Cases - Palo Alto Networks, accessed December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/what-is-a-zero-trust-architecture>",2,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9e296c7cfe55,Key Insights from NIST's Latest Report on Crypto-Agility | Encryption Consulting,https://www.encryptionconsulting.com/nists-report-on-crypto-agility/,www.encryptionconsulting.com,"Key Insights from NIST's Latest Report on Crypto-Agility | Encryption Consulting, accessed December 14, 2025, <https://www.encryptionconsulting.com/nists-report-on-crypto-agility/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9f1d5c0a0d1d,Assessing AI Vendor Risks with Questionnaires: A Practical Guide - Atlas Systems,https://www.atlassystems.com/blog/ai-vendor-risk-questionnaire,www.atlassystems.com,"Assessing AI Vendor Risks with Questionnaires: A Practical Guide - Atlas Systems, accessed December 28, 2025, <https://www.atlassystems.com/blog/ai-vendor-risk-questionnaire>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9f47ba2f1c2a,DORA Regulation (EU) 2022/2554,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,eur-lex.europa.eu,"DORA Regulation (EU) 2022/2554, accessed March 9, 2026, <https://eur-lex.europa.eu/eli/reg/2022/2554/oj>",17,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_9f6433ee44fe,DORA Incident Reporting Requirements & Timeline – A Guide - Adoptech,https://adoptech.co.uk/dora-incident-reporting-requirements-and-timelines-complete-guide/,adoptech.co.uk,"DORA Incident Reporting Requirements & Timeline – A Guide - Adoptech, accessed December 14, 2025, <https://adoptech.co.uk/dora-incident-reporting-requirements-and-timelines-complete-guide/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a067b165d84d,OWASP Top 10 LLM Applications 2025 | Indusface Blog,https://www.indusface.com/blog/owasp-top-10-llm/,www.indusface.com,"OWASP Top 10 LLM Applications 2025 | Indusface Blog, accessed on December 14, 2025, <https://www.indusface.com/blog/owasp-top-10-llm/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a07e73246998,Artificial Intelligence Impact Assessment Guide - FairNow AI,https://fairnow.ai/algorithmic-impact-assessment-template/,fairnow.ai,"Artificial Intelligence Impact Assessment Guide - FairNow AI, accessed on December 14, 2025, <https://fairnow.ai/algorithmic-impact-assessment-template/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a09adc7ead3a,Microsoft Defender Antivirus compatibility with other security products,https://learn.microsoft.com/en-us/defender-endpoint/microsoft-defender-antivirus-compatibility,learn.microsoft.com,"Microsoft Defender Antivirus compatibility with other security products, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/defender-endpoint/microsoft-defender-antivirus-compatibility>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a18242b1f6f5,Let's get Digital! Updated Digital Identity Guidelines are Here! | NIST,https://www.nist.gov/blogs/cybersecurity-insights/lets-get-digital-updated-digital-identity-guidelines-are-here,www.nist.gov,"Let's get Digital! Updated Digital Identity Guidelines are Here! | NIST, accessed December 13, 2025, <https://www.nist.gov/blogs/cybersecurity-insights/lets-get-digital-updated-digital-identity-guidelines-are-here>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a2b355be40f0,"NIST SP 800-137, Information Security Continuous Monitoring (ISCM) for Federal Information Systems and Organizations - NIST Technical Series Publications",https://nvlpubs.nist.gov/nistpubs/legacy/sp/nistspecialpublication800-137.pdf,nvlpubs.nist.gov,"NIST SP 800-137, Information Security Continuous Monitoring (ISCM) for Federal Information Systems and Organizations - NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/legacy/sp/nistspecialpublication800-137.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a30401e94c60,"SP 800-161 Rev. 1, Cybersecurity Supply Chain Risk Management Practices for Systems and Organizations | CSRC - National Institute of Standards and Technology",https://csrc.nist.gov/pubs/sp/800/161/r1/upd1/final,csrc.nist.gov,"SP 800-161 Rev. 1, Cybersecurity Supply Chain Risk Management Practices for Systems and Organizations | CSRC - National Institute of Standards and Technology, accessed December 14, 2025, <https://csrc.nist.gov/pubs/sp/800/161/r1/upd1/final>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a38e1312d36a,"How to Use the OSINT Framework: Sources, Tools, & Steps - BitSight Technologies",https://www.bitsight.com/learn/cti/osint-framework,www.bitsight.com,"How to Use the OSINT Framework: Sources, Tools, & Steps - BitSight Technologies, accessed December 14, 2025, <https://www.bitsight.com/learn/cti/osint-framework>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a3bec7a86ac2,Gartner's AI Maturity Model: Maximize Your Business Impact – BMC Software | Blogs,https://www.bmc.com/blogs/ai-maturity-models/,www.bmc.com,"Gartner's AI Maturity Model: Maximize Your Business Impact – BMC Software | Blogs, accessed on December 14, 2025, <https://www.bmc.com/blogs/ai-maturity-models/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a47e799820dd,TEMPLATE - Cyber Security Incident Response Plan,https://www.security.sa.gov.au/__data/assets/word_doc/0004/966739/TEMPLATE-Cyber-Security-Incident-Response-Plan.docx,www.security.sa.gov.au,"TEMPLATE - Cyber Security Incident Response Plan, accessed December 28, 2025, <https://www.security.sa.gov.au/__data/assets/word_doc/0004/966739/TEMPLATE-Cyber-Security-Incident-Response-Plan.docx>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a4e86f089c0f,Architecture Best Practices for Azure ExpressRoute - Microsoft Azure Well-Architected Framework,https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-expressroute,learn.microsoft.com,"Architecture Best Practices for Azure ExpressRoute - Microsoft Azure Well-Architected Framework, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-expressroute>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a5bd5260922a,Module-Lattice-Based Key-Encapsulation Mechanism Standard | FIPS 203 | NIST Technical Series Publications,https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.203.pdf,nvlpubs.nist.gov,"Module-Lattice-Based Key-Encapsulation Mechanism Standard | FIPS 203 | NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.203.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a616ea34dce1,5 Ways to Improve CMDB Accuracy with Automation by Danny Bench | RapDev Blog,https://www.rapdev.io/blog/5-ways-to-improve-cmdb-accuracy-with-automation,www.rapdev.io,"5 Ways to Improve CMDB Accuracy with Automation by Danny Bench | RapDev Blog, accessed on December 14, 2025, <https://www.rapdev.io/blog/5-ways-to-improve-cmdb-accuracy-with-automation>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a63f9cf0df94,How the EU AI Act affects US-based companies - KPMG International,https://kpmg.com/us/en/articles/2024/how-eu-ai-act-affects-us-based-companies.html,kpmg.com,"How the EU AI Act affects US-based companies - KPMG International, accessed on December 14, 2025, <https://kpmg.com/us/en/articles/2024/how-eu-ai-act-affects-us-based-companies.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a6ad39c1daef,ISO 27001 Annex A.8: Asset Management Explained - Sprinto,https://sprinto.com/blog/iso-27001-annex-a-8-asset-management/,sprinto.com,"ISO 27001 Annex A.8: Asset Management Explained - Sprinto, accessed on December 14, 2025, <https://sprinto.com/blog/iso-27001-annex-a-8-asset-management/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a6de3049d61f,DORA Contract Compliance Guide for Financial Firms - 3rdRisk,https://www.3rdrisk.com/blog/dora-compliant-contracts,www.3rdrisk.com,"DORA Contract Compliance Guide for Financial Firms - 3rdRisk, accessed December 28, 2025, <https://www.3rdrisk.com/blog/dora-compliant-contracts>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a7c4f426005b,What is an Example of a Physical Security KPI? - Echelon Protective Services,https://echelonprotectiveservices.com/what-is-an-example-of-a-physical-security-kpi/,echelonprotectiveservices.com,"What is an Example of a Physical Security KPI? - Echelon Protective Services, accessed on December 14, 2025, <https://echelonprotectiveservices.com/what-is-an-example-of-a-physical-security-kpi/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a8b2e1c3a1b1,"Software Bill of Materials (SBOM) What, why and how?",https://www.ncsc.nl/binaries/ncsc/documenten/publicaties/2025/november/03/software-bill-of-materials-sbom-what-why-and-how/123TNOdv_SBOM-EN_V3.pdf,www.ncsc.nl,"Software Bill of Materials (SBOM) What, why and how?, accessed December 14, 2025, <https://www.ncsc.nl/binaries/ncsc/documenten/publicaties/2025/november/03/software-bill-of-materials-sbom-what-why-and-how/123TNOdv_SBOM-EN_V3.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a8ee6979d828,CNLABS Achieves ISO/IEC 17025 Accreditation for Critical EU Cybersecurity Standards,https://www.prnewswire.com/news-releases/cnlabs-achieves-isoiec-17025-accreditation-for-critical-eu-cybersecurity-standards-302638076.html,www.prnewswire.com,"CNLABS Achieves ISO/IEC 17025 Accreditation for Critical EU Cybersecurity Standards, accessed on December 14, 2025, <https://www.prnewswire.com/news-releases/cnlabs-achieves-isoiec-17025-accreditation-for-critical-eu-cybersecurity-standards-302638076.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_a9976b907639,AI Model Collapse: Causes and Prevention - WitnessAI,https://witness.ai/blog/ai-model-collapse/,witness.ai,"AI Model Collapse: Causes and Prevention - WitnessAI, accessed on December 14, 2025, <https://witness.ai/blog/ai-model-collapse/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
