source_id,target_id,rel_type,clause_type
sch_2_p3_d2_para1,sch_2_p3_d2_para1(b),HAS_CLAUSE,paragraph
sch_2_p3_d2_para1,sch_2_p3_d2_para1(c),HAS_CLAUSE,paragraph
sch_2_p3_d2_para1,sch_2_p3_d2_para1(d),HAS_CLAUSE,paragraph
sch_2_p3_d2_para1,sch_2_p3_d2_para1(e),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(a),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(b),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(c),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(d),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(e),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(f),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(g),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(h),HAS_CLAUSE,paragraph
sch_5_para1,sch_5_para1(i),HAS_CLAUSE,paragraph
sch_5_para1(i),sch_5_para1(i)(i),HAS_CLAUSE,subparagraph
sch_5_para1(i),sch_5_para1(i)(ii),HAS_CLAUSE,subparagraph
sch_5_para1(i),sch_5_para1(i)(iii),HAS_CLAUSE,subparagraph
sch_5_para1,sch_5_para1(j),HAS_CLAUSE,paragraph
sch_5_para1(j),sch_5_para1(j)(i),HAS_CLAUSE,subparagraph
sch_5_para1(j),sch_5_para1(j)(ii),HAS_CLAUSE,subparagraph
sch_5_para1(j),sch_5_para1(j)(iii),HAS_CLAUSE,subparagraph
sch_5_para1(j),sch_5_para1(j)(iv),HAS_CLAUSE,subparagraph
sch_5_para1(j),sch_5_para1(j)(v),HAS_CLAUSE,subparagraph
sch_6_para1,sch_6_para1(a),HAS_CLAUSE,paragraph
sch_6_para1,sch_6_para1(b),HAS_CLAUSE,paragraph
sch_6_para1,sch_6_para1(c),HAS_CLAUSE,paragraph
sch_6_para1,sch_6_para1(d),HAS_CLAUSE,paragraph
sch_6_para1,sch_6_para1(e),HAS_CLAUSE,paragraph
sch_6_para1,sch_6_para1(f),HAS_CLAUSE,paragraph
sch_7_para1,sch_7_para1(1),HAS_CLAUSE,subsection
sch_7_para1,sch_7_para1(2),HAS_CLAUSE,subsection
sch_7_para1,sch_7_para1(3),HAS_CLAUSE,subsection
sch_7_para1,sch_7_para1(4),HAS_CLAUSE,subsection
sch_7_para2,sch_7_para2(1),HAS_CLAUSE,subsection
sch_7_para2,sch_7_para2(2),HAS_CLAUSE,subsection
sch_7_para2A,sch_7_para2A(1),HAS_CLAUSE,subsection
sch_7_para2A,sch_7_para2A(2),HAS_CLAUSE,subsection
sch_7_para2A,sch_7_para2A(3),HAS_CLAUSE,subsection
sch_7_para2A(3),sch_7_para2A(3)(a),HAS_CLAUSE,paragraph
sch_7_para2A(3),sch_7_para2A(3)(b),HAS_CLAUSE,paragraph
sch_7_para2A,sch_7_para2A(4),HAS_CLAUSE,subsection
sch_7_para2A,sch_7_para2A(5),HAS_CLAUSE,subsection
sch_7_para2B,sch_7_para2B(1),HAS_CLAUSE,subsection
sch_7_para2B,sch_7_para2B(2),HAS_CLAUSE,subsection
sch_7_para2B(2),sch_7_para2B(2)(a),HAS_CLAUSE,paragraph
sch_7_para2B(2),sch_7_para2B(2)(b),HAS_CLAUSE,paragraph
sch_7_para2B,sch_7_para2B(3),HAS_CLAUSE,subsection
sch_7_para3,sch_7_para3(1),HAS_CLAUSE,subsection
sch_7_para3(1),sch_7_para3(1)(a),HAS_CLAUSE,paragraph
sch_7_para3(1),sch_7_para3(1)(b),HAS_CLAUSE,paragraph
sch_7_para3,sch_7_para3(2),HAS_CLAUSE,subsection
sch_7_para3,sch_7_para3(3),HAS_CLAUSE,subsection
sch_7_para3,sch_7_para3(4),HAS_CLAUSE,subsection
sch_7_para3(4),sch_7_para3(4)(a),HAS_CLAUSE,paragraph
sch_7_para3(4),sch_7_para3(4)(b),HAS_CLAUSE,paragraph
sch_7_para3,sch_7_para3(5),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(1),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(2),HAS_CLAUSE,subsection
sch_7_para4(2),sch_7_para4(2)(a),HAS_CLAUSE,paragraph
sch_7_para4(2),sch_7_para4(2)(b),HAS_CLAUSE,paragraph
sch_7_para4(2),sch_7_para4(2)(c),HAS_CLAUSE,paragraph
sch_7_para4,sch_7_para4(3),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(4),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(5),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(6),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(7),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(8),HAS_CLAUSE,subsection
sch_7_para4,sch_7_para4(9),HAS_CLAUSE,subsection
sch_7_para6,sch_7_para6(a),HAS_CLAUSE,paragraph
sch_7_para6,sch_7_para6(b),HAS_CLAUSE,paragraph
sch_7_para7,sch_7_para7(a),HAS_CLAUSE,paragraph
sch_7_para7,sch_7_para7(b),HAS_CLAUSE,paragraph
sch_8_para1,sch_8_para1(1),HAS_CLAUSE,subsection
sch_8_para1(1),sch_8_para1(1)(a),HAS_CLAUSE,paragraph
sch_8_para1(1),sch_8_para1(1)(b),HAS_CLAUSE,paragraph
sch_8_para1(1),sch_8_para1(1)(c),HAS_CLAUSE,paragraph
sch_8_para1(1),sch_8_para1(1)(d),HAS_CLAUSE,paragraph
sch_8_para1(1)(d),sch_8_para1(1)(d)(i),HAS_CLAUSE,subparagraph
sch_8_para1(1)(d),sch_8_para1(1)(d)(ii),HAS_CLAUSE,subparagraph
sch_8_para1(1)(d),sch_8_para1(1)(d)(iii),HAS_CLAUSE,subparagraph
sch_8_para1(1),sch_8_para1(1)(e),HAS_CLAUSE,paragraph
sch_8_para1(1)(e),sch_8_para1(1)(e)(i),HAS_CLAUSE,subparagraph
sch_8_para1(1)(e),sch_8_para1(1)(e)(ii),HAS_CLAUSE,subparagraph
sch_8_para1(1),sch_8_para1(1)(f),HAS_CLAUSE,paragraph
sch_8_para1(1),sch_8_para1(1)(g),HAS_CLAUSE,paragraph
sch_8_para1,sch_8_para1(2),HAS_CLAUSE,subsection
sch_9_para1,sch_9_para1(1),HAS_CLAUSE,subsection
sch_9_para1,sch_9_para1(2),HAS_CLAUSE,subsection
sch_9_para1,sch_9_para1(3),HAS_CLAUSE,subsection
sch_9_para1(3),sch_9_para1(3)(a),HAS_CLAUSE,paragraph
sch_9_para1(3),sch_9_para1(3)(b),HAS_CLAUSE,paragraph
sch_9_para1,sch_9_para1(4),HAS_CLAUSE,subsection
sch_9_para1(4),sch_9_para1(4)(a),HAS_CLAUSE,paragraph
sch_9_para1(4)(a),sch_9_para1(4)(a)(i),HAS_CLAUSE,subparagraph
sch_9_para1(4)(a),sch_9_para1(4)(a)(ii),HAS_CLAUSE,subparagraph
sch_9_para1(4),sch_9_para1(4)(b),HAS_CLAUSE,paragraph
sch_9_para1,sch_9_para1(5),HAS_CLAUSE,subsection
sch_9_para1(5),sch_9_para1(5)(a),HAS_CLAUSE,paragraph
sch_9_para1(5),sch_9_para1(5)(b),HAS_CLAUSE,paragraph
sch_9_para1A,sch_9_para1A(1),HAS_CLAUSE,subsection
sch_9_para1A(1),sch_9_para1A(1)(a),HAS_CLAUSE,paragraph
sch_9_para1A(1),sch_9_para1A(1)(b),HAS_CLAUSE,paragraph
sch_9_para1A(1),sch_9_para1A(1)(c),HAS_CLAUSE,paragraph
sch_9_para1A,sch_9_para1A(2),HAS_CLAUSE,subsection
sch_9_para1A,sch_9_para1A(3),HAS_CLAUSE,subsection
sch_9_para1A(3),sch_9_para1A(3)(a),HAS_CLAUSE,paragraph
sch_9_para1A(3),sch_9_para1A(3)(b),HAS_CLAUSE,paragraph
sch_9_para1A(3),sch_9_para1A(3)(c),HAS_CLAUSE,paragraph
sch_9_para1A(3),sch_9_para1A(3)(d),HAS_CLAUSE,paragraph
sch_9_para2,sch_9_para2(1),HAS_CLAUSE,subsection
sch_9_para2,sch_9_para2(2),HAS_CLAUSE,subsection
sch_9_para2(2),sch_9_para2(2)(a),HAS_CLAUSE,paragraph
sch_9_para2(2),sch_9_para2(2)(b),HAS_CLAUSE,paragraph
sch_9_para2,sch_9_para2(3),HAS_CLAUSE,subsection
sch_9_para2,sch_9_para2(4),HAS_CLAUSE,subsection
sch_9_para2(4),sch_9_para2(4)(a),HAS_CLAUSE,paragraph
sch_9_para2(4),sch_9_para2(4)(b),HAS_CLAUSE,paragraph
sch_9_para2,sch_9_para2(5),HAS_CLAUSE,subsection
sch_9_para2(5),sch_9_para2(5)(a),HAS_CLAUSE,paragraph
sch_9_para2(5),sch_9_para2(5)(b),HAS_CLAUSE,paragraph
sch_9_para2(5)(b),sch_9_para2(5)(b)(i),HAS_CLAUSE,subparagraph
sch_9_para2(5)(b),sch_9_para2(5)(b)(ii),HAS_CLAUSE,subparagraph
sch_9_para2(5),sch_9_para2(5)(c),HAS_CLAUSE,paragraph
sch_9_para2(5),sch_9_para2(5)(d),HAS_CLAUSE,paragraph
sch_9_para2(5),sch_9_para2(5)(e),HAS_CLAUSE,paragraph
sch_9_para2(5)(e),sch_9_para2(5)(e)(i),HAS_CLAUSE,subparagraph
sch_9_para2(5)(e),sch_9_para2(5)(e)(ii),HAS_CLAUSE,subparagraph
sch_9_para2(5),sch_9_para2(5)(f),HAS_CLAUSE,paragraph
sch_9_para3,sch_9_para3(1),HAS_CLAUSE,subsection
sch_9_para3(1),sch_9_para3(1)(a),HAS_CLAUSE,paragraph
sch_9_para3(1)(a),sch_9_para3(1)(a)(i),HAS_CLAUSE,subparagraph
sch_9_para3(1)(a),sch_9_para3(1)(a)(ii),HAS_CLAUSE,subparagraph
sch_9_para3(1),sch_9_para3(1)(b),HAS_CLAUSE,paragraph
sch_9_para3(1)(b),sch_9_para3(1)(b)(i),HAS_CLAUSE,subparagraph
sch_9_para3(1)(b),sch_9_para3(1)(b)(ii),HAS_CLAUSE,subparagraph
sch_9_para3(1),sch_9_para3(1)(c),HAS_CLAUSE,paragraph
sch_9_para3,sch_9_para3(2),HAS_CLAUSE,subsection
sch_9_para3(2),sch_9_para3(2)(a),HAS_CLAUSE,paragraph
sch_9_para3(2),sch_9_para3(2)(b),HAS_CLAUSE,paragraph
sch_9_para3(2),sch_9_para3(2)(c),HAS_CLAUSE,paragraph
sch_9_para3(2),sch_9_para3(2)(d),HAS_CLAUSE,paragraph
sch_9_para3(2)(d),sch_9_para3(2)(d)(i),HAS_CLAUSE,subparagraph
sch_9_para3(2)(d),sch_9_para3(2)(d)(ii),HAS_CLAUSE,subparagraph
sch_9_para3(2),sch_9_para3(2)(e),HAS_CLAUSE,paragraph
sch_9_para3(2),sch_9_para3(2)(f),HAS_CLAUSE,paragraph
sch_9_para3(2),sch_9_para3(2)(g),HAS_CLAUSE,paragraph
sch_9_para3(2)(g),sch_9_para3(2)(g)(i),HAS_CLAUSE,subparagraph
sch_9_para3(2)(g),sch_9_para3(2)(g)(ii),HAS_CLAUSE,subparagraph
sch_9_para3(2),sch_9_para3(2)(h),HAS_CLAUSE,paragraph
sch_9_para3,sch_9_para3(3),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(4),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(5),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(6),HAS_CLAUSE,subsection
sch_9_para3(6),sch_9_para3(6)(a),HAS_CLAUSE,paragraph
sch_9_para3(6),sch_9_para3(6)(b),HAS_CLAUSE,paragraph
sch_9_para3,sch_9_para3(7),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(8),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(9),HAS_CLAUSE,subsection
sch_9_para3(9),sch_9_para3(9)(a),HAS_CLAUSE,paragraph
sch_9_para3(9),sch_9_para3(9)(b),HAS_CLAUSE,paragraph
sch_9_para3,sch_9_para3(10),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(11),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(12),HAS_CLAUSE,subsection
sch_9_para3,sch_9_para3(13),HAS_CLAUSE,subsection
sch_11_para3,sch_11_para3(a),HAS_CLAUSE,paragraph
sch_11_para3,sch_11_para3(b),HAS_CLAUSE,paragraph
